"","insee","ech","mois","tH2_obs","capeinsSOL0","ciwcH20","clwcH20","ffH10","flir1SOL0","fllat1SOL0","flsen1SOL0","flvis1SOL0","hcoulimSOL0","huH2","iwcSOL0","nbSOL0_HMoy","nH20","ntSOL0_HMoy","pMER0","rr1SOL0","rrH20","tH2","tH2_VGrad_2.100","tH2_XGrad","tH2_YGrad","tpwHPA850","ux1H10","vapcSOL0","vx1H10"
"1551","Rennes","26","juin",12.7933332920074,25.8555380176423,0,2.94388439374538e-06,2.38376689056719,-201086.835314596,1414.47081771097,31973.1986670417,0,214.644693976982,82.3719408192857,0,1.46715621765673,0.181333234010709,3.98004631129225,1019.22759822333,0.00364232280119268,0.000166313185664322,13.230749063428,0.882685680330326,0.00337992400690458,0.00142007800226078,12.017741030296,-0.120462965360808,20.7955513907865,-1.44153120494793
"1552","Lille_Lesquin","26","juin",12.9766666094462,14.3292732558813,0,1.00008699653192e-06,3.21171474388822,-174076.067200384,-8249.42045964386,64755.360010445,0,237.973387727608,85.2517364872673,0,1.80984004761864,0.0551446029974232,4.35395974091987,1019.10238231178,0.0607621430371961,0.000956147703123506,12.2762822421767,1.45774089129031,-0.000630354518923863,0.00420501682933994,11.4831110316666,0.589392484642118,20.5646506804237,-0.825879706839662
"1553","Strasbourg_Entzheim","26","juin",14.3633333524068,56.8919869150113,0,4.00262875936259e-08,2.41144612270767,-203753.510159239,-5211.94044958702,46183.2416986457,0,213.468035689303,75.8583027184779,0,0.34721943916908,0.00571329562614398,3.7795266066597,1017.62995150163,0.0347756887110657,0.000313354720826726,15.0338364972463,2.29072686906133,0.00232436864049464,4.46095521177204e-05,14.0913362567818,0.214003769492284,23.2702021431323,-1.3118652878912
"1554","Paris_Montsouris","26","juin",15.4800000031789,21.0819097528841,0,0,2.87522249299023,-240988.144020111,-4605.20420944897,-44563.0104415071,0,396.155753631928,66.6530212173617,0,0.73626868930268,0,4.17710048166167,1018.74093528499,0.0365255036939285,0.000433802291467487,16.4481031416738,-1.05781342643807,9.13027338768018e-05,0.00214449397225593,12.9191454621643,0.0452532430307612,21.9819667326307,-2.7260757908039
"1555","Nice","26","juillet",22.8999999876945,355.069825715545,0,3.29834642042386e-06,2.12963022538531,-242120.710187969,-123674.483342967,2758.06658653356,0,207.511773063727,78.4543716240848,0,0.424236458452597,0.108686994594758,2.10294289140231,1012.02264852069,-0.000146923389483175,0,23.7883068478728,-0.145490405653077,0.000825163230374494,-0.00289382914094341,17.5336024948369,-0.973077672405851,32.131573957005,-0.822858430594009
"1556","Toulouse_Blagnac","26","juillet",18.7435484240132,98.1179069910919,0,4.41074068651363e-09,3.14083116362954,-188006.437209666,-12318.9733335323,22940.5885582822,0,298.120945836689,74.1694868517791,0,1.94817862413514,2.80035029292897e-06,3.85012835504758,1016.69835005743,0.0345067164702781,0.00372505185669806,19.2826551975149,0.342947550256221,0.00290881824373546,-0.00138123440075961,16.2858522885292,3.24094415562759,28.534216526037,0.25560297947285
"1557","Bordeaux_Mérignac","26","juillet",17.7161290107235,89.675061308294,0,3.22975675073608e-07,2.24559119035859,-176599.23208148,-7413.55805808964,23047.8172602184,0,203.259968447487,83.0030048724242,0,1.90675880011595,0.0368968571461462,3.82761652503969,1016.89954897968,0.0966908335280951,0.00094390804237866,18.0152101589157,0.543291058239848,0.00235146249804945,0.000177962818318624,15.5549007071776,2.21950201189626,28.2882971365324,-1.3943586615671
"1558","Rennes","26","juillet",14.4951611949551,19.4994620558321,0,2.68352949051776e-07,2.46943589663228,-180493.207729612,-1920.96272278787,21001.8109203061,0,215.860909345999,87.8683562786096,0,2.22988395910078,0.0309728336643216,3.98711644680017,1016.67990709732,0.0491260478736429,0.00136880722743679,14.8181149926645,0.628772750151645,0.00314087084531579,0.00152598987511748,13.3620634610574,1.84051866496112,24.8928280382527,-0.0924284097811046
"1559","Lille_Lesquin","26","juillet",15.7419355300165,71.062044792341,0,6.15797515831416e-07,3.17890500263543,-142033.504374941,-8306.51598418524,62112.0649263043,0,274.549024741241,86.4400937554738,0,3.13746086341944,0.0750407507335704,5.04455485230975,1014.53093286253,0.0539217443285037,0.0076587233817637,15.3569344178256,1.14772894480313,-0.000586849718547207,0.00330018766479901,14.4526879672224,2.33493119333852,26.3542376595845,0.564023061302052
"1560","Strasbourg_Entzheim","26","juillet",17.0370968234155,70.8794837788108,0,1.73170909558274e-07,2.11900926133372,-155761.917360891,-12590.7784352459,32755.6121908619,0,177.433097638402,81.2980385937645,0,1.45426662179064,0.0201347229448721,4.25736121921573,1014.46545971677,0.0516848507105627,0.00552919755972542,17.2414445854929,2.25796253543842,0.0021881281456335,0.000344570067364597,16.1900588495823,1.11942171651849,28.5523331852624,0.503273325713028
"1561","Paris_Montsouris","26","juillet",17.9999999384726,59.3879930647489,0,2.85665062765727e-09,2.69738210886551,-198884.476149777,-15124.4674010733,-46392.9158827947,0,380.682611707145,68.9446900020736,0,1.992456384064,0.000133479759860933,4.22314752351294,1015.27730599663,0.139430824184694,0.00409935923036993,18.8937136017406,-1.0656564662805,0.000244029887692125,0.00220073473588506,14.8964900853054,1.98848519146335,27.2185091147429,-1.69006113990359
"1562","Nice","26","août",22.8923077216515,177.519842451577,0,1.63253028418616e-07,2.82544720375203,-251395.720868678,-194735.765954184,1099.67163702259,0,175.242268147345,69.310914239993,0,0.552832048310587,0.0176856597491415,2.66115132720973,1013.50882443987,0.0021323615832769,5.70136576126087e-07,24.123873469486,-0.0435299788836826,0.00097770052031125,-0.00346279811241588,16.9209013491563,-0.653425142067124,29.7157682900008,-2.18552420092642
"1563","Toulouse_Blagnac","26","août",18.6333334018023,102.480275177937,0,2.17374947618183e-09,2.63606496193085,-165867.338423245,-11558.5479104152,24772.0017145017,0,264.746958633274,77.9251474014163,0,2.07017712568508,1.33555167816612e-05,4.77543509186566,1015.62062112725,0.0230313150527385,0.00160593483414762,18.755024006532,0.684117526149518,0.00446384591312201,-0.00189147040467061,16.8014169729443,1.22711370413406,30.2007737557589,1.30384547003759
"1564","Bordeaux_Mérignac","26","août",17.6512819925944,89.1300949188393,0,1.0835883597113e-07,2.12517945767348,-153711.76844343,-19937.1402565133,19627.2974209222,0,148.959485003831,82.4516161058936,0,1.76263635705713,0.0116679130591316,5.65495831916565,1015.35408304048,0.221669579374297,0.0119294882710509,17.7090760891321,1.42200336656627,0.00329638583599112,0.000178019584011601,15.661027014988,1.29082945753138,30.0986192475819,-1.01642244446688
"1565","Rennes","26","août",14.5589743149586,55.1523577877017,0,3.01628774944168e-07,2.26138937483007,-148797.320012267,-10805.7083854186,16863.157723834,0,212.944189868327,88.3688332312845,0,2.84987893674381,0.0379560084737231,4.90109020352912,1014.81253659874,0.0663920080176081,0.00115457592356166,14.9345775390153,0.814053902320731,0.00349379351404043,0.00163486946879814,13.9733868036238,0.910548597049851,26.3318678906106,0.318975490587079
"1566","Lille_Lesquin","26","août",15.61794872773,71.8397085805067,0,6.92917210277633e-06,2.69311448354258,-135004.775430515,-11554.0088371886,50430.7379712539,0,171.286620687217,86.349475278254,0,2.49262635537559,0.283784928229694,5.66289105770413,1014.3676560497,0.112667094503422,0.00773021001813055,15.1279361659724,1.75022261491459,-0.000268074356113357,0.00441105418209936,14.8550837618191,0.791480447481631,27.1427419085724,0.639819146218042
"1567","Strasbourg_Entzheim","26","août",16.8128204834767,73.5170977576158,0,1.14365434877289e-07,1.82633182131421,-153712.960184587,-10026.9431738733,28117.4428440975,0,155.067628286266,83.8488740048709,0,1.05280445095792,0.0114690307402314,4.97293501795952,1014.93552857122,0.069245571179169,0.00261862532838293,17.2845470447904,2.71997792941822,0.00251206849727966,0.000184677237778194,16.650233327668,0.98794891518488,29.9788703379036,0.0735948259474952
"1568","Paris_Montsouris","26","août",18.092307702089,74.1396925082198,0,8.87746564294367e-10,2.3644646821347,-190693.371771481,-20957.5195541317,-38252.4976724236,0,306.63709579845,66.5623864575621,0,0.950435361582788,0,5.2778142253127,1014.44692688822,0.126638232311229,0.000948324083446332,19.3376407816633,-0.854004085351435,0.000318197837722962,0.00310832237496171,15.6025329669546,0.1328739269295,28.2330128468103,-0.547983971594103
"1569","Nice","26","septembre",19.4366667111715,110.285530647857,0,2.6138847060941e-07,2.99384327136634,-281304.718509597,-245539.17067725,-9871.77662617624,0,265.768501398497,64.3206059338082,0,0.612767931498394,0.0230559311865868,3.44062124563687,1014.36497093789,0.00391616454053284,0.000203749936493012,21.3249566604991,-0.167708654073151,0.00260068563481734,-0.00606608497263495,14.7022468914919,-0.796055706313518,25.7857364531947,-2.90364915217573
"1570","Toulouse_Blagnac","26","septembre",15.3566666285197,79.1114139147667,0,9.08312007048091e-09,2.23961985567268,-183567.361053616,-6658.9629838586,20980.2195935307,0,203.271468358609,79.4432325058795,0,1.48398282872708,0.000917682404314032,3.82203969396001,1016.48646449613,0.0360352942352659,0.00226459458012495,15.2915989372207,1.43850967159585,0.00303702316041472,-0.00171846690683423,14.1250989958426,0.558161159726987,23.5284094117512,0.849865242542472
"1571","Bordeaux_Mérignac","26","septembre",14.7683333555857,76.5414488350088,0,3.40612908891039e-06,2.3607362060879,-184278.960130318,-2020.74632838843,42495.0730629775,0,224.621160246387,83.4468769744171,0,1.62477657335492,0.156423815417777,4.16213490950153,1016.34774639896,0.011862826037542,0.00193086421610727,15.112924484207,1.58371728502589,0.00350703137474104,-0.000337969155578861,13.073477431159,-0.505871344544029,22.6521127049021,-0.040379190373096
"1572","Rennes","26","septembre",12.1166666507721,25.2812247543735,0,1.02336952423916e-05,2.1970043537466,-177545.012736267,2205.59594092569,30826.0906274111,0,189.382318219379,87.418707535923,0,1.70678377269312,0.309303909027857,3.97004474654314,1017.51457816916,0.12311489538189,0.000563157638070815,12.4445741546445,1.38497730185288,0.00330628080937,0.00179488187468461,11.8259777886592,-0.772071252016789,20.6394930642942,-0.350752701773089
"1573","Lille_Lesquin","26","septembre",12.2883333524068,23.4591863630198,0,1.61319038269943e-05,3.07178699585207,-148688.20346673,1591.45904834233,65179.5975130209,0,156.609323904288,92.0853534415709,0,2.96969564279997,0.669313088487942,4.5137440415726,1018.14693049979,0.0804748365134294,0.00225935250152592,11.7251138188679,1.8270236703223,-0.00191448664918816,0.00351214862247777,11.3170439765995,-0.229925603329143,20.2038723769393,-0.130155966558526
"1574","Strasbourg_Entzheim","26","septembre",12.1366666237513,26.6983509083917,0,6.76802562475122e-07,2.34529666066167,-157369.80824442,2573.51286773673,45179.9656857491,0,140.99751420931,87.9042452860581,0,2.00407625471932,0.080472848601278,4.25371511613953,1018.11611904366,0.0405366734044942,0.000386107460989471,11.9935667966462,2.05111992107236,0.00159017268905002,0.000236011101719448,12.7220713384328,0.191060650401537,22.1362663638565,-0.885172890227913
"1575","Paris_Montsouris","26","septembre",14.1083333174388,24.120639856518,0,3.39951300327672e-11,2.38237790148835,-208731.147139822,-2637.38980445842,-16320.2965815876,0,298.945102991634,77.435604124166,0,1.30936277613443,0,3.1345471436304,1017.85400560598,0.0226773778602928,0.000799764322086229,14.770318564201,-0.737732346212992,0.000501682457318242,0.00280841836197254,11.7055777757748,-0.398719428778429,20.4734806514746,-1.01220935490552
"1576","Nice","26","octobre",15.7666667090522,74.7915903761088,0,0,2.77634588478199,-261453.462088763,-212234.803487529,-31234.0845042635,0,169.148508055155,70.5492626015173,0,1.77691688849732,0,3.79276014023298,1014.82672338357,0.149513490557567,0.00637643003176805,17.9904388550762,-0.11769725690481,0.00289325981214948,-0.00677726152458908,13.2912883698088,0.342304960063197,23.8072257136313,-3.61779534045354
"1577","Toulouse_Blagnac","26","octobre",12.6311111503177,15.1139492923777,0,8.78934305735203e-06,2.74902134917444,-181646.864529005,-783.487004894037,49534.5293136151,0,259.231456127263,84.3655118358611,0,1.64547215463582,0.188810669725668,4.06789478076013,1015.4427563535,0.00756082084426707,3.5520928466532e-05,12.4394424244218,1.27724968356805,0.00374758694439525,-0.00164379170792036,12.3577812120416,-0.642271068841469,20.8127485419215,1.65692948917881
"1578","Bordeaux_Mérignac","26","octobre",11.7066667079926,26.6127696044249,0,8.29177050511838e-06,2.55942080191201,-162079.90101837,-414.143747008384,57139.8508392802,0,144.183382442235,86.4290397657758,0,1.76579756176933,0.230722881810677,5.31731646522043,1014.99529598758,0.120347107261548,0.00496423521313558,11.6546945726121,1.93551608599383,0.00327279656440531,0.000297769201248737,11.9537752929607,-1.00346643643943,21.0881047253209,0.278826443068697
"1579","Rennes","26","octobre",10.3155555672116,17.1847336072163,0,3.24227130166863e-05,2.62136005450313,-133126.186852325,269.13540937773,46688.9036249893,0,229.698644958145,91.898526826734,0,3.99915167594218,0.952196988608374,6.04114866827,1015.00474222257,0.0411426527059419,0.000347272855022286,9.99958379203109,1.13864504135522,0.0017595112643086,0.00122789169582958,10.6547675018964,-0.666002879553098,19.5336918877641,1.33386416755897
"1580","Lille_Lesquin","26","octobre",9.68888888623979,10.928341325339,0,6.031859879555e-06,3.12681760105442,-140921.553204122,7332.81357070668,56585.4629440777,0,203.592615607408,94.3624023344412,0,3.54010026321064,0.425670468681554,5.59146398466321,1015.67471077483,0.0201667976574161,0.000869194974458748,8.84223436759971,1.81157022653285,-0.00115839244785546,0.00280267013556839,9.9998218248357,-0.142310162596357,18.3441891546794,1.7054537419004
"1581","Strasbourg_Entzheim","26","octobre",9.36444445186192,13.1570076023027,0,3.68047904984938e-05,1.77058159163918,-115392.187145403,5219.11842473341,23251.9467119428,0,87.6104432510726,93.0309465027484,0,3.45436183301748,1.10832081241783,5.40103640109013,1017.19241061094,0.0868653906685506,0.00558657878873982,8.45129769119638,2.18986200113916,0.0014376355550108,1.81122365075081e-05,11.0751615397775,0.737440386526013,19.9175379559113,-0.269923733138617
"1582","Paris_Montsouris","26","octobre",11.1444444338481,16.6709755608238,0,1.28346841738206e-06,2.29329228659526,-165661.623559185,-1067.77028157131,-7147.64620221288,0,272.403776287901,83.253954859776,0,3.18619500257118,0.159556490821863,5.41569048059066,1015.90093065987,0.0083039964366285,0.00167086299005873,11.3991740246079,-0.446219293918999,0.000920524733242517,0.0033463318173992,10.5136219486095,-0.147587543394044,19.0290009129095,0.718033483602905
"1583","Nice","26","novembre",12.0983333269755,53.5729490147032,0,5.32241695369443e-06,3.62807848753688,-252850.860153236,-229650.820629415,-30906.9160969827,0,509.876767736903,71.8929453280271,0,2.52601988707645,0.269014671549667,5.6143891120486,1015.55587999918,0.237052535476417,0.0106922095324109,15.0222434528375,-0.209723952109069,0.00312710964281559,-0.00742034745252086,10.7184378972746,-0.899087858162492,18.3625404253687,-2.66362628583238
"1584","Toulouse_Blagnac","26","novembre",10.0083333214124,11.1131081375311,0,7.05235966314667e-06,3.58441704621705,-164034.687173457,-8084.83081643413,72667.3298704707,0,320.621810118886,88.0290604319949,0,2.73119155283927,0.280052583854811,5.31622528515925,1017.20933981859,0.100420075518625,0.00511358597834287,9.5640880454169,1.53815386132195,0.00273797728993844,-0.00093509885566493,10.7654657604866,-0.404476549491176,18.3433534205828,2.25015441311147
"1585","Bordeaux_Mérignac","26","novembre",10.5700000097354,26.4941751688021,0,2.30394347012417e-05,2.82199970486231,-134640.795165646,-4054.95459754242,63281.3668938645,0,283.746072183556,90.6349977898593,0,3.50882408363963,0.658134917183304,6.31850127918735,1016.43414239603,0.252475831072672,0.00657346144865227,10.2313213503767,1.45147367053346,0.00229475354313368,0.000592890033945995,10.7585567735858,-0.539825789835427,19.1565634255396,1.73562706940281
"1586","Rennes","26","novembre",9.97500001788139,18.8609455475479,0,1.86622666667633e-05,3.7340497546738,-114433.832443973,-23765.7170131633,79869.732265718,0,415.239585395956,90.3951535325337,0,4.90697025046806,0.904298747313016,6.64924991408589,1014.2262806553,0.0608497759836057,0.00351869048739423,9.61243012259245,0.592258057024269,0.000889047475762792,0.000661023698746683,9.81566362183382,1.04495023328672,18.6439568211145,3.22761073635403
